"What is the method in which videos can average a color similar to?",conversational
"what does null hypothesis test against?",conversational
"The Qajars defeated the Russians at what battle to take over Tblisi?",conversational
"Who did benevolent believers in humanism turn to for ideas about the philosophy?",conversational
"What file system do most removable devices use?",conversational
"How many guns were taken from the Earl of Mornington?",conversational
"St. Johns is in the northeast of what province?",conversational
"Who was given the task of creating a dictionary in the Novi Sad Agreement?",conversational
"What percentage of biodiversity has the planet lost since 1970",conversational
"In what year was New Haven's Lighthouse Point carousel constructed? ",conversational
"What is the exception to this common characteristic?",conversational
"What do most universities teaching liberal arts have? ",conversational
"What is the most common group of languages spoken in Mediterranean Europe?",conversational
"What did some tribes achieve by domesticating horses?",conversational
"What is the primary trigger for immunological changes in teens?",conversational
"Which ocean ranged the majority of the northern hemisphere in the Silurian period?",conversational
"In the winter of 1947, the National Museum started with a display of Indian art in what location?",conversational
"What paradox states that if a god can't create a stone so heavy he can't lift it?",conversational
"Craig underwent major surgery in what city?",conversational
"What is High Education?",conversational
"Between what species do usually transduction, conjugation and transformation take place?",conversational
"As of May 2011, what was Robert Patton's job title?",conversational
"What was the name of the tower that was the western boundary?",conversational
"what was the nickname of juan atkins, derrick may, and devin saunderson?",conversational
"Who offers poetry or literature courses for training Hokkien-fluent talents?",conversational
"Traffic patterns are usually flown at what altitude above ground level?",conversational
"For how long have Thuringian children been using the current education system?",conversational
"How many recordings did Kind Oliver's Creole Jazz band require?",conversational
"What percent of the Bronx is Hispanic and Latino Americans?",conversational
"Who has the first lab completely dedicated to psychology?",conversational
"After which individual was the LaFortune Center Notre Dame named?",conversational
"Countries might change their DST policy by enactments, adjustments, and what other type of policy changes?",conversational
"What deep-fried insect is part of the normal diet in some cultures?",conversational
"Who suggested that Jesus was the son of a Roman soldier?",conversational
"Where did Baptist missionaries not take a role in the anti-slavery movement?",conversational
"What system was in place to raise and educate Victoria; while also rendering her weak and dependent?",conversational
"Whose teachings did Jan Hus not base his own on?",conversational
"How many republics were in the USSR?",conversational
"What area of Mali did conflict arise in January of 2012?",conversational
"Which hormones are produces when a animal is happy?",conversational
"In the loanword sharing between Dutch and English, which language got the higher percentage of loanwords?",conversational
"On what date did the decisive Capture of Kufra occur?",conversational
"Since the 1960's what power was briefly equal in parity with the US?",conversational
"What is the range for the length of fields for non international matches in meters?",conversational
"What book was written by John the Baptist?",conversational
"In what product are glass fibers used to hold dead air?",conversational
"Which provinces field teams in the Quebec Junior Football League?",conversational
"Which military section could have a full military structure?",conversational
"What trade name was epinephrine marketed under?",conversational
"What is the Charles de Gaulle the flagship of?",conversational
"Who sells the newspaper Real Change on the street?",conversational
"Which services do most African Presbyterian churches refuse to offer?",conversational
"U.S. Highway 78 merges with what street?",conversational
"When was the Democratic Republic of Congo excluded from the Kimberly process?",conversational
" What is the smallest bay of Zhejiang?",conversational
"What questions came to occupy a central place in cultural and social anthropology?",conversational
"What happens to the umber of new resistance?",conversational
"Where is Midtown Raleigh?",conversational
"Who was one of Tom Hiddleston's classmates at Eton?",conversational
"Melbourne consists of how many municipalities?",conversational
"Who does Christian note disparities among?",conversational
"How large was the biggest find of copper?",conversational
"How many people saw the movie, \"The Cyborg Foundation\", at the 2013 Sundance Film Festival?",conversational
"What is traded on the black market in Delaware?",conversational
"Who was the only pope who took part in quiet hunting?",conversational
"What year did Dell's enterprise revenue make up a large chunk of its profit?",conversational
"In what geographic region of Lancashire does Blackpool lay?",conversational
"Poland was affected by trade connections with what League?",conversational
"What is the main component that makes up dietary fiber?",conversational
"Why did JFK send a letter to Pope John Paul II?",conversational
"What culture's cuisine is ploughman's lunch a part of?",conversational
"What percentage of Charleston's population were free people of color?",conversational
"What rediscovered inheritance was thought to invalidate Darwin's views on evolution?",conversational
"The philosophical meaning of suffering is close what term?",conversational
"What literature had a heavy emphasis on philosophy with very detailed court records?",conversational
"How do prokaryotes store their genomes?",conversational
"What university is the largest of the continent?",conversational
"What was Gorbachev trying to separate?",conversational
"The cello, contrabrass and fortepiano were new instruments during what period?",conversational
"What year was Americas Victory at King's Mountain?",conversational
"Give three examples of target organisms of pesticides.",conversational
"How many points are represented inside of BMP?",conversational
" What is Pabon's ranking?",conversational
"Besides Namibia what is one other country that is a member of the Commonwealth of Nations?",conversational
"How many educators volunteer at the KU School of Business?",conversational
"How tall was Queen Victoria? ",conversational
"What did the Supreme Court rule the Constitution allowed for?",conversational
"What is one trait James Madison mentions the United Provinces show?",conversational
"Men's arousal patterns were found to be with?",conversational
"What was the first manufactured fiber?",conversational
"What law paralleled the legal development of Europe and Latin America?",conversational
"When did the 360 surrender its lead in total sales?",conversational
"What song inspired Freddie from Queen's surname?",conversational
"What is another thing launching the first COMPASS satellite enable researchers to do?",conversational
"In what stage is youth overwhelmed by feelings of inner turmoil regarding their sexual orientation?",conversational
"In what month and year did Gaddafi begin Third International Theory?",conversational
"What programs do ISPs use to eavesdrop on the FBI?",conversational
"In which direction were the dead facing when they were   buried?",conversational
"Who was the executive producer of Pop Idol?",conversational
"What is the function of a \"beer engine\"?",conversational
"What CIA agent was killed during the attacks on the World Trade Center?",conversational
"What paparazzi member did Kanye attack at LAX in 2013?",conversational
"Who promoted settlement in Montana in the early 1900s",conversational
"What course did Ezra Stiles require seniors to take?",conversational
"Where was the Calouste Gulbenkian Foundation established?",conversational
"How many hispanics live in the City of Boston?",conversational
"What was the SNES called in Japan?",conversational
"What type of effect do floral hops have?",conversational
"Insects have developed what kind of active capability?",conversational
"What are bare-board tests looking for besides \"opens\"?",conversational
"Which Russian was involved in naming the Marshall Islands?",conversational
"What type of framework was Divan poetry based on?",conversational
"In what year did Jaun de Bermudez first reach Bermuda?",conversational
"What treatment helped prevent the loss of the King's right leg?",conversational
"The primary sources of income in Tajikistan are aluminum production, cow growing, and what?",conversational
"Who was the only grandchild of George iii until 1871?",conversational
"How much did it cost for CBS Records to acquire SCA?",conversational
"What modern districts of Estonia and Latvia were annexed by the RSFSR in 1944?",conversational
" What is the population of the North Carolina?",conversational
"In what year did the Battle of Auerstadt take place?",conversational
"What clubs have missed the competition? ",conversational
"Who believe that Imamah is of the Principles of Faith?",conversational
"In what year was the name \"Paul\" last used as a pontifical name before Pope Paul VI became Pope?",conversational
"Is there a test to diagnose Spirometry?",conversational
"What was the new name of this Live video store?",conversational
"What did Gaddafi insist that the coup be referred to as?",conversational
"In what year did Under the Dome premiere?",conversational
"What suffix indicates a river name?",conversational
"Which article was used to avoid a provision for new delimitation of territory?",conversational
"How many air force wings are located across Canada?",conversational
"Who has spoke for all Freemasons?",conversational
"How tall is Mount Olympus?",conversational
"How many insititutions comprise the Association of American Universities' membership?",conversational
"What cultivation was gradually adopted by Muslims>",conversational
"What did Cyril and Mehodius come up with to help with the issue of the Slaves not having a written language?",conversational
"During which years did the Synod have power to enact measures?",conversational
"Grammar schools that closed were converted to what?",conversational
"When was this deal finalized?",conversational
"What influenced Greek modern song considerably?",conversational
"What system did Woolf J. Clifford criticize? ",conversational
"What established the European balance of power in 1815?",conversational
"The laws of cause and effect can also be called?",conversational
"Who was the runner up on the third season of American Idol?",conversational
"What is Germany's position on wether or not Greece should be in the eurozone?",conversational
"Who came up with the Renew Boston Whole Building Incentive?",conversational
"How did Goring expect to regain prestige?",conversational
"What is a chapter of the Quran called?",conversational
"What three departments surrounding Paris had densities greater than 10k/k?",conversational
"What university restricted the right of of scholars to travel?",conversational
"What right was reversed by sijm?",conversational
"According to monotheism, what does God consist of?",conversational
"When was the British East Company given the right to collect revenue?",conversational
"Which group was responsible for the deaths of the Boston martyrs?",conversational
"What empire influenced ndian Hinduism?",conversational
"On what day did the Kanye's famous George W. Bush criticism take place?",conversational
"What 2010 body found how easy it is to accurately report the financial impact of infringement?",conversational
"What is Tucson's bus system called?",conversational
"What are some of the every day tasks that a manager of a team has to deal with?",conversational
"What stopped Congo from benefiting from the postwar expansion of colonial administrative and infrastructure spending?",conversational
"Which company was operating five plants around the US?",conversational
"The method of coating NUVs less efficient than what other LEDs?",conversational
"How long do passage migrants stop and feed before resuming migration?",conversational
"Which party did most former slaves join when they were given the right to vote after the Civil War?",conversational
"Why is  there still Bilingual  spoken in these states?",conversational
"How much of Nigeria's population in 2009 was rural?",conversational
"How old did William Tubman live to be?",conversational
"Communications in Somalia are mostly concentrated in what sector?",conversational
"The Ogaden was given to Ethiopia on the basis of a treaty signed by the British with what Ethiopian leader?",conversational
" How many foreign companies relocated to Texas?",conversational
"What is the rate of intermarriage among orthodox Jews?",conversational
"What was Tom Nettles a professor of?",conversational
"How many different species of plant life are known to grow in London?",conversational
"Who is the head of NARA?",conversational
"What was studied in 1970?",conversational
"How many species of Chloranthaceae are eudicots?",conversational
